stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-01 09:23:20,2017-11-01 09:23:30,ssh,10.50.50.26,22,10.64.105.195,2022,3955,4927,2017-11-01,development3,3,1092,0,0,0
2017-11-01 09:43:35,2017-11-01 09:43:45,postgresql,10.7.133.16,5432,10.64.105.195,2022,2452,8194,2017-11-01,development3,3,1092,0,0,0
2017-11-01 09:43:55,2017-11-01 09:44:05,postgresql,10.7.133.16,5432,10.64.105.195,2022,1050,150007508,2017-11-01,development3,3,1092,0,0,0
2017-11-01 09:44:05,2017-11-01 09:44:15,postgresql,10.7.133.16,5432,10.64.105.195,2022,5246,120000604,2017-11-01,development3,3,1092,0,0,0
2017-11-01 10:22:05,2017-11-01 10:41:56,smtp,10.5.71.60,25,10.64.105.195,2023,139,184,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:00:49,2017-11-01 11:01:45,http,10.5.71.60,443,10.64.105.195,2651,6831,2015446,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:03:01,2017-11-01 11:03:32,http,10.50.50.27,443,10.64.105.195,2483,9487,1600034,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:03:14,2017-11-01 11:03:41,http,10.50.50.27,443,10.64.105.195,2543,18305,2787050,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:03:17,2017-11-01 11:03:32,http,10.50.50.27,443,10.64.105.195,2550,28720,643784,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:03:23,2017-11-01 11:03:50,http,10.50.50.27,443,10.64.105.195,2617,4703,95613,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:03:36,2017-11-01 11:03:46,sftp,10.50.50.29,22,10.64.105.195,2022,3119,3325,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:03:48,2017-11-01 11:04:20,http,10.50.50.27,443,10.64.105.195,2497,80640,3361983,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:04:37,2017-11-01 11:05:26,http,10.50.50.27,443,10.64.105.195,2576,72044,3929551,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:05:45,2017-11-01 11:06:26,http,10.50.50.27,443,10.64.105.195,2631,52273,177615,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:07:08,2017-11-01 11:07:37,http,10.50.50.27,443,10.64.105.195,2620,58191,4190933,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:35:23,2017-11-01 11:35:44,http,10.5.71.60,443,10.64.105.195,2137,26306,4840278,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:36:18,2017-11-01 11:36:39,http,10.5.71.60,443,10.64.105.195,2159,1055,4512704,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:44:19,2017-11-01 11:44:29,sftp,10.50.50.49,22,10.64.105.195,2022,3185,9775,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:44:29,2017-11-01 11:44:39,sftp,10.50.50.49,22,10.64.105.195,2022,240001643,337,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:45:52,2017-11-01 11:46:43,http,10.50.50.27,443,10.64.105.195,2804,29471,2635606,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:46:25,2017-11-01 11:47:05,http,10.50.50.27,443,10.64.105.195,2834,39978,1440463,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:47:15,2017-11-01 11:47:55,http,10.50.50.27,443,10.64.105.195,2852,181,7882735,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:48:23,2017-11-01 11:48:57,http,10.50.50.27,443,10.64.105.195,2884,9054,4386480,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:50:47,2017-11-01 11:50:57,sftp,10.50.50.28,22,10.64.105.195,2022,1637,1408,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:56:47,2017-11-01 11:57:45,http,10.50.50.27,443,10.64.105.195,2295,23184,928669,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:57:05,2017-11-01 11:57:53,http,10.50.50.27,443,10.64.105.195,2440,19391,1295339,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:57:18,2017-11-01 11:57:52,http,10.50.50.27,443,10.64.105.195,2335,39480,979984,2017-11-01,development3,3,1092,0,0,0
2017-11-01 11:57:20,2017-11-01 11:57:37,http,10.50.50.27,443,10.64.105.195,2371,23289,2154454,2017-11-01,development3,3,1092,0,0,0
