stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-13 09:57:20,2017-11-13 09:57:30,mongodb,10.50.50.29,8005,10.64.105.19,2205,341,2980,2017-11-13,development1,4,1206,0,0,0
2017-11-13 09:57:20,2017-11-13 09:57:30,mongodb,10.50.50.29,8005,10.64.105.19,2205,120002776,8718,2017-11-13,development1,4,1206,0,0,0
2017-11-13 09:57:30,2017-11-13 09:57:40,mongodb,10.50.50.29,8005,10.64.105.19,2205,90006803,9447,2017-11-13,development1,4,1206,0,0,0
2017-11-13 09:57:40,2017-11-13 09:57:50,mongodb,10.50.50.29,8005,10.64.105.19,2205,60005181,6272,2017-11-13,development1,4,1206,0,0,0
2017-11-13 09:57:50,2017-11-13 09:58:00,mongodb,10.50.50.29,8005,10.64.105.19,2205,8280,180008986,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:09:47,2017-11-13 11:10:32,http,10.5.71.60,443,10.64.105.19,2613,5556,1668987,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:10:23,2017-11-13 11:11:03,http,10.5.71.60,443,10.64.105.19,2654,12959,4294909,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:11:22,2017-11-13 11:11:31,http,10.5.71.60,443,10.64.105.19,2678,46,754880,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:12:15,2017-11-13 11:12:29,http,10.5.71.60,443,10.64.105.19,2696,261,57279,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:13:11,2017-11-13 11:13:33,http,10.5.71.60,443,10.64.105.19,2705,28485,669013,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:14:09,2017-11-13 11:14:48,http,10.5.71.60,443,10.64.105.19,2724,8752,3704328,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:14:57,2017-11-13 11:15:11,http,10.50.50.29,443,10.64.105.19,2371,7752,660328,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:15:37,2017-11-13 11:15:45,http,10.50.50.29,443,10.64.105.19,2431,28187,6994,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:15:48,2017-11-13 11:16:43,http,10.50.50.29,443,10.64.105.19,2389,89598,1955086,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:15:57,2017-11-13 11:16:00,http,10.50.50.29,443,10.64.105.19,2372,25838,238323,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:16:28,2017-11-13 11:16:56,http,10.50.50.29,443,10.64.105.19,2374,32883,164326,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:16:47,2017-11-13 11:16:54,http,10.50.50.29,443,10.64.105.19,2449,1215,115839,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:17:10,2017-11-13 11:17:57,http,10.50.50.29,443,10.64.105.19,2458,4908,41738,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:17:35,2017-11-13 11:18:19,http,10.50.50.29,443,10.64.105.19,2383,73159,6490,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:17:36,2017-11-13 11:18:08,http,10.50.50.29,443,10.64.105.19,2394,19561,116526,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:17:43,2017-11-13 11:18:24,http,10.50.50.29,443,10.64.105.19,2385,91953,213185,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:20:44,2017-11-13 11:20:54,mysql,10.50.50.26,4443,10.64.105.19,2205,238,5868,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:20:54,2017-11-13 11:21:04,mysql,10.50.50.26,4443,10.64.105.19,2205,9872,60004835,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:31:43,2017-11-13 11:50:15,smtp,10.5.71.60,25,10.64.105.19,2211,178,368,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:36:48,2017-11-13 11:37:22,http,10.5.71.60,443,10.64.105.19,2484,133,258597,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:37:07,2017-11-13 11:37:52,http,10.5.71.60,443,10.64.105.19,2541,51,145612,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:37:26,2017-11-13 11:37:44,http,10.5.71.60,443,10.64.105.19,2505,147,236249,2017-11-13,development1,4,1206,0,0,0
2017-11-13 11:37:28,2017-11-13 11:38:24,http,10.5.71.60,443,10.64.105.19,2536,39167,211178,2017-11-13,development1,4,1206,0,0,0
