stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-27 08:53:49,2017-11-27 08:53:59,ftp,10.50.50.28,21,10.64.105.211,1601,1449,8766,2017-11-27,development3,4,1398,0,0,0
2017-11-27 09:25:04,2017-11-27 09:25:14,postgresql,10.50.50.49,5432,10.64.105.211,1601,4205,3742,2017-11-27,development3,4,1398,0,0,0
2017-11-27 09:25:14,2017-11-27 09:25:24,postgresql,10.50.50.49,5432,10.64.105.211,1601,210008071,6564,2017-11-27,development3,4,1398,0,0,0
2017-11-27 09:25:24,2017-11-27 09:25:34,postgresql,10.50.50.49,5432,10.64.105.211,1601,1796,180009405,2017-11-27,development3,4,1398,0,0,0
2017-11-27 10:00:54,2017-11-27 10:01:03,http,10.63.120.70,443,10.64.105.211,1602,15,1909435,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:03:56,2017-11-27 11:03:56,http,45.40.162.112,443,10.64.105.211,1624,8051,41134,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:04:24,2017-11-27 11:04:25,http,45.40.162.112,443,10.64.105.211,1647,4909,194397,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:04:39,2017-11-27 11:05:33,http,45.40.162.112,443,10.64.105.211,1629,1376,49774,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:04:59,2017-11-27 11:05:52,http,45.40.162.112,443,10.64.105.211,1657,29343,2336692,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:05:07,2017-11-27 11:05:20,http,45.40.162.112,443,10.64.105.211,1634,22785,473181,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:06:49,2017-11-27 11:06:59,ssh,10.50.50.48,22,10.64.105.211,1609,120008550,5622,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:06:49,2017-11-27 11:06:59,ssh,10.50.50.48,22,10.64.105.211,1609,2166,6147,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:06:59,2017-11-27 11:07:09,ssh,10.50.50.48,22,10.64.105.211,1609,150005821,1938,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:07:02,2017-11-27 11:07:12,mysql,10.50.50.26,4443,10.64.105.211,1609,240005424,7026,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:07:17,2017-11-27 11:08:03,http,10.50.50.49,80,10.64.105.211,2048,1512,163467,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:10:45,2017-11-27 11:10:55,sftp,10.50.50.26,22,10.64.105.211,1609,1233,4188,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:10:45,2017-11-27 11:10:55,sftp,10.50.50.26,22,10.64.105.211,1609,180007314,5700,2017-11-27,development3,4,1398,0,0,0
2017-11-27 11:10:55,2017-11-27 11:11:05,sftp,10.50.50.26,22,10.64.105.211,1609,210005209,8539,2017-11-27,development3,4,1398,0,0,0
