stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-17 09:15:59,2017-11-17 09:16:14,http,10.5.71.60,443,10.64.105.43,1827,5102,1039402,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:16:27,2017-11-17 09:16:54,http,10.5.71.60,443,10.64.105.43,1828,10371,21060,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:16:48,2017-11-17 09:17:38,http,10.5.71.60,443,10.64.105.43,1832,44048,2092043,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:18:49,2017-11-17 09:19:27,http,10.5.71.60,443,10.64.105.43,1855,4012,82399,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:18:52,2017-11-17 09:19:13,http,10.5.71.60,443,10.64.105.43,1851,49195,1526851,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:19:37,2017-11-17 09:20:02,http,10.5.71.60,443,10.64.105.43,1884,997,2300136,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:20:03,2017-11-17 09:20:54,http,10.5.71.60,443,10.64.105.43,1862,39682,115877,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:21:32,2017-11-17 09:22:07,http,10.5.71.60,443,10.64.105.43,1882,25538,8620229,2017-11-17,finance,3,1124,0,0,0
2017-11-17 09:21:44,2017-11-17 09:22:21,http,10.5.71.60,443,10.64.105.43,1880,12795,41032,2017-11-17,finance,3,1124,0,0,0
2017-11-17 10:22:11,2017-11-17 10:23:08,http,115.231.74.62,443,10.64.105.43,1940,43711,5634238,2017-11-17,finance,3,1124,0,0,0
2017-11-17 10:22:13,2017-11-17 10:22:16,http,115.231.74.62,443,10.64.105.43,1946,12176,815291,2017-11-17,finance,3,1124,0,0,0
2017-11-17 10:23:30,2017-11-17 10:24:01,http,115.231.74.62,443,10.64.105.43,1960,44502,1560432,2017-11-17,finance,3,1124,0,0,0
2017-11-17 10:24:48,2017-11-17 10:25:26,http,115.231.74.62,443,10.64.105.43,2000,9033,255345,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:07:20,2017-11-17 11:07:47,http,10.5.71.60,443,10.64.105.43,2105,14068,122873,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:07:46,2017-11-17 11:08:17,http,10.5.71.60,443,10.64.105.43,2122,19662,432312,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:08:14,2017-11-17 11:08:46,http,10.5.71.60,443,10.64.105.43,2114,14731,1702015,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:08:54,2017-11-17 11:09:42,http,10.5.71.60,443,10.64.105.43,2143,555,1625349,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:09:13,2017-11-17 11:09:14,http,10.5.71.60,443,10.64.105.43,2123,1048,654639,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:09:28,2017-11-17 11:09:48,http,10.5.71.60,443,10.64.105.43,2178,16220,29815,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:10:54,2017-11-17 11:11:17,http,10.5.71.60,443,10.64.105.43,2170,60466,6792066,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:11:50,2017-11-17 11:12:29,http,10.5.71.60,443,10.64.105.43,2182,2163,270816,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:11:56,2017-11-17 11:12:25,http,10.5.71.60,443,10.64.105.43,2169,28396,143989,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:14:26,2017-11-17 11:15:23,http,10.5.71.60,443,10.64.105.43,2032,3930,997340,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:14:36,2017-11-17 11:15:06,http,10.5.71.60,443,10.64.105.43,2040,34930,882756,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:16:11,2017-11-17 11:17:07,http,10.5.71.60,443,10.64.105.43,2072,43898,3738,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:42:23,2017-11-17 11:42:32,http,122.228.250.89,443,10.64.105.43,2401,2294,2404358,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:42:40,2017-11-17 11:43:24,http,122.228.250.89,443,10.64.105.43,2448,3337,1626913,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:43:56,2017-11-17 11:44:22,http,122.228.250.89,443,10.64.105.43,2490,10177,1324952,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:44:12,2017-11-17 11:44:59,http,122.228.250.89,443,10.64.105.43,2465,32883,2565644,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:46:46,2017-11-17 11:46:49,http,10.5.71.60,443,10.64.105.43,1889,14480,170091,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:47:05,2017-11-17 11:47:27,http,10.5.71.60,443,10.64.105.43,1911,349,3523423,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:47:12,2017-11-17 11:47:38,http,10.5.71.60,443,10.64.105.43,1908,45278,102871,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:48:44,2017-11-17 11:48:44,http,10.5.71.60,443,10.64.105.43,1934,28,2146346,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:48:48,2017-11-17 11:48:58,http,10.5.71.60,443,10.64.105.43,1928,49,11808,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:49:18,2017-11-17 11:49:36,http,10.5.71.60,443,10.64.105.43,1914,2929,254502,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:55:11,2017-11-17 11:56:01,http,114.80.130.61,443,10.64.105.43,2194,14713,405250,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:55:30,2017-11-17 11:55:49,http,114.80.130.61,443,10.64.105.43,2308,11752,1286738,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:55:46,2017-11-17 11:56:19,http,114.80.130.61,443,10.64.105.43,2224,54,6595938,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:56:45,2017-11-17 11:56:53,http,114.80.130.61,443,10.64.105.43,2326,35550,2118059,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:57:04,2017-11-17 11:57:27,http,114.80.130.61,443,10.64.105.43,2228,20326,77354,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:57:31,2017-11-17 11:57:47,http,114.80.130.61,443,10.64.105.43,2262,30843,171,2017-11-17,finance,3,1124,0,0,0
2017-11-17 11:58:23,2017-11-17 11:58:47,http,114.80.130.61,443,10.64.105.43,2332,51272,626947,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:01:00,2017-11-17 12:01:45,http,114.80.130.61,443,10.64.105.43,2352,31212,1970264,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:02:46,2017-11-17 12:22:45,smtp,10.5.71.60,25,10.64.105.43,1915,185,233,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:02:56,2017-11-17 12:03:33,http,114.80.130.61,443,10.64.105.43,2355,208,5415334,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:06:32,2017-11-17 12:07:07,http,10.5.71.60,443,10.64.105.43,2014,14356,21550,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:06:38,2017-11-17 12:07:26,http,10.5.71.60,443,10.64.105.43,2020,86912,1422206,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:06:43,2017-11-17 12:07:10,http,10.5.71.60,443,10.64.105.43,2018,4239,1594023,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:43:45,2017-11-17 12:43:55,http,221.182.218.229,443,10.64.105.43,2555,943,147807,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:43:51,2017-11-17 12:44:03,http,221.182.218.229,443,10.64.105.43,2607,0,45,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:44:20,2017-11-17 12:44:52,http,221.182.218.229,443,10.64.105.43,2580,450,1116817,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:44:33,2017-11-17 12:45:10,http,221.182.218.229,443,10.64.105.43,2633,6779,1541239,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:44:38,2017-11-17 12:45:26,http,221.182.218.229,443,10.64.105.43,2588,50729,147389,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:46:26,2017-11-17 12:46:58,http,221.182.218.229,443,10.64.105.43,2595,25994,2096389,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:47:47,2017-11-17 12:48:35,http,221.182.218.229,443,10.64.105.43,2674,6582,1011479,2017-11-17,finance,3,1124,0,0,0
2017-11-17 12:49:41,2017-11-17 12:50:17,http,221.182.218.229,443,10.64.105.43,2668,7,7195594,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:15:33,2017-11-17 13:16:09,http,10.63.120.70,443,10.64.105.43,2693,56725,1655953,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:15:35,2017-11-17 13:15:49,http,10.63.120.70,443,10.64.105.43,2764,52799,5671005,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:15:55,2017-11-17 13:16:41,http,10.63.120.70,443,10.64.105.43,2700,51340,2059428,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:16:31,2017-11-17 13:17:30,http,10.63.120.70,443,10.64.105.43,2744,43750,437275,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:16:44,2017-11-17 13:17:05,http,10.63.120.70,443,10.64.105.43,2757,3397,491987,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:16:48,2017-11-17 13:16:51,http,10.63.120.70,443,10.64.105.43,2762,9161,5517868,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:16:52,2017-11-17 13:16:53,http,10.63.120.70,443,10.64.105.43,2822,14015,1098107,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:18:42,2017-11-17 13:19:15,http,10.63.120.70,443,10.64.105.43,2766,13205,8197814,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:19:29,2017-11-17 13:19:33,http,10.63.120.70,443,10.64.105.43,2817,8525,1223524,2017-11-17,finance,3,1124,0,0,0
2017-11-17 13:22:11,2017-11-17 13:22:45,http,10.63.120.70,443,10.64.105.43,2806,40302,951290,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:15:12,2017-11-17 14:15:48,http,114.80.130.61,443,10.64.105.43,3061,12143,8055928,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:15:19,2017-11-17 14:15:25,http,114.80.130.61,443,10.64.105.43,3067,1106,7646415,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:40:09,2017-11-17 14:41:05,http,183.134.9.58,8080,10.64.105.43,2941,43049,63657,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:40:22,2017-11-17 14:40:33,http,183.134.9.58,8080,10.64.105.43,2986,69981,1168876,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:40:46,2017-11-17 14:41:26,http,183.134.9.58,8080,10.64.105.43,2954,681,342148,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:41:00,2017-11-17 14:41:54,http,183.134.9.58,8080,10.64.105.43,2996,11012,1916419,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:43:51,2017-11-17 14:44:47,http,183.134.9.58,8080,10.64.105.43,2998,5411,8297620,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:44:37,2017-11-17 14:45:26,http,183.134.9.58,8080,10.64.105.43,3009,4823,465703,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:44:46,2017-11-17 14:45:10,http,183.134.9.58,8080,10.64.105.43,2999,28927,5382023,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:57:27,2017-11-17 14:57:29,http,114.80.130.61,443,10.64.105.43,2837,34980,117290,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:57:51,2017-11-17 14:57:55,http,114.80.130.61,443,10.64.105.43,2842,995,443857,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:59:01,2017-11-17 14:59:41,http,114.80.130.61,443,10.64.105.43,2854,9768,3007585,2017-11-17,finance,3,1124,0,0,0
2017-11-17 14:59:58,2017-11-17 15:00:43,http,114.80.130.61,443,10.64.105.43,2882,49309,62080,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:53:53,2017-11-17 15:54:25,http,10.5.71.60,443,10.64.105.43,3115,42104,1567474,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:54:20,2017-11-17 15:54:28,http,10.5.71.60,443,10.64.105.43,3124,72,374991,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:55:14,2017-11-17 15:55:57,http,10.5.71.60,443,10.64.105.43,3140,554,782789,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:55:32,2017-11-17 15:56:16,http,10.5.71.60,443,10.64.105.43,3168,13406,300070,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:55:33,2017-11-17 15:56:03,http,10.5.71.60,443,10.64.105.43,3178,3547,296622,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:55:50,2017-11-17 15:56:08,http,10.5.71.60,443,10.64.105.43,3136,48434,315527,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:55:50,2017-11-17 15:56:46,http,10.5.71.60,443,10.64.105.43,3189,60293,4612666,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:57:13,2017-11-17 15:57:38,http,10.5.71.60,443,10.64.105.43,3211,14853,1885197,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:58:00,2017-11-17 15:58:27,http,10.5.71.60,443,10.64.105.43,3228,1014,140279,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:59:09,2017-11-17 15:59:36,http,10.5.71.60,443,10.64.105.43,3267,13310,3082456,2017-11-17,finance,3,1124,0,0,0
2017-11-17 15:59:45,2017-11-17 16:00:13,http,10.5.71.60,443,10.64.105.43,3271,5010,3726221,2017-11-17,finance,3,1124,0,0,0
2017-11-17 16:31:37,2017-11-17 16:32:30,http,114.80.130.61,443,10.64.105.43,3086,12308,5251506,2017-11-17,finance,3,1124,0,0,0
2017-11-17 16:32:15,2017-11-17 16:32:56,http,114.80.130.61,443,10.64.105.43,3099,5201,7399635,2017-11-17,finance,3,1124,0,0,0
2017-11-17 16:54:35,2017-11-17 17:07:45,smtp,10.5.71.60,25,10.64.105.43,2855,136,259,2017-11-17,finance,3,1124,0,0,0
