stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-20 07:45:47,2017-11-20 07:45:57,ftp,10.50.50.40,21,10.64.105.137,2183,1586,6169,2017-11-20,development3,3,1224,0,0,0
2017-11-20 08:12:02,2017-11-20 08:12:12,tds,10.50.50.29,54238,10.64.105.137,2183,47,4864,2017-11-20,development3,3,1224,0,0,0
2017-11-20 08:12:12,2017-11-20 08:12:22,tds,10.50.50.29,54238,10.64.105.137,2183,90006728,2756,2017-11-20,development3,3,1224,0,0,0
2017-11-20 08:33:19,2017-11-20 08:33:29,ssh,10.50.50.37,22,10.64.105.137,2183,2872,7803,2017-11-20,development3,3,1224,0,0,0
2017-11-20 08:33:19,2017-11-20 08:33:29,ssh,10.50.50.37,22,10.64.105.137,2183,30007603,2364,2017-11-20,development3,3,1224,0,0,0
2017-11-20 08:57:30,2017-11-20 08:57:40,tds,10.50.50.26,54238,10.64.105.137,2183,3243,120,2017-11-20,development3,3,1224,0,0,0
2017-11-20 09:28:35,2017-11-20 09:28:45,mysql,10.50.50.26,4443,10.64.105.137,2183,1376,2475,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:04:36,2017-11-20 10:04:40,http,10.50.50.27,443,10.64.105.137,2193,995,1429325,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:05:12,2017-11-20 10:05:51,http,10.50.50.27,443,10.64.105.137,2222,11798,1553925,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:05:19,2017-11-20 10:05:47,http,10.50.50.27,443,10.64.105.137,2235,15367,214532,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:05:28,2017-11-20 10:05:47,http,10.50.50.27,443,10.64.105.137,2203,53206,3369244,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:07:45,2017-11-20 10:08:15,http,10.50.50.27,443,10.64.105.137,2243,21470,84935,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:08:21,2017-11-20 10:09:10,http,10.50.50.27,443,10.64.105.137,2253,1554,229348,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:08:22,2017-11-20 10:08:28,http,10.50.50.27,443,10.64.105.137,2263,7025,1948292,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:08:39,2017-11-20 10:08:51,http,10.50.50.27,443,10.64.105.137,2247,2465,3698888,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:11:51,2017-11-20 10:12:24,http,10.50.50.27,443,10.64.105.137,2264,9638,1103519,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:12:30,2017-11-20 10:13:20,http,10.50.50.27,443,10.64.105.137,2293,999,37952,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:57:53,2017-11-20 10:57:53,http,10.50.50.26,443,10.64.105.137,2472,13897,1922908,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:58:24,2017-11-20 10:58:57,http,10.50.50.26,443,10.64.105.137,2504,883,330264,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:59:01,2017-11-20 10:59:35,http,10.50.50.26,443,10.64.105.137,2510,7661,2029220,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:59:39,2017-11-20 11:00:16,http,10.50.50.26,443,10.64.105.137,2526,7445,129653,2017-11-20,development3,3,1224,0,0,0
2017-11-20 10:59:46,2017-11-20 11:00:16,http,10.50.50.26,443,10.64.105.137,2524,9803,430560,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:02:01,2017-11-20 11:02:52,http,10.50.50.26,443,10.64.105.137,2528,8765,749646,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:02:50,2017-11-20 11:02:54,http,10.50.50.26,443,10.64.105.137,2569,16572,1209387,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:03:37,2017-11-20 11:03:59,http,10.50.50.26,443,10.64.105.137,2547,380,996050,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:10:10,2017-11-20 11:10:30,http,10.50.50.26,443,10.64.105.137,2703,58877,153464,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:10:18,2017-11-20 11:10:44,http,10.50.50.26,443,10.64.105.137,2716,44595,941088,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:10:20,2017-11-20 11:10:47,http,10.50.50.26,443,10.64.105.137,2718,33974,4892781,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:11:22,2017-11-20 11:11:42,http,10.50.50.26,443,10.64.105.137,2769,32161,4007981,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:11:34,2017-11-20 11:11:36,http,10.50.50.26,443,10.64.105.137,2782,20087,79433,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:11:43,2017-11-20 11:12:09,http,10.50.50.26,443,10.64.105.137,2723,4816,5383782,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:13:38,2017-11-20 11:13:48,mysql,10.50.50.29,4443,10.64.105.137,2311,2450,7285,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:13:38,2017-11-20 11:13:48,mysql,10.50.50.29,4443,10.64.105.137,2311,210008152,9804,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:13:58,2017-11-20 11:14:08,mysql,10.50.50.29,4443,10.64.105.137,2311,5743,240009282,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:34:03,2017-11-20 11:34:13,sftp,10.50.50.37,22,10.64.105.137,2311,2787,7295,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:34:03,2017-11-20 11:34:13,sftp,10.50.50.37,22,10.64.105.137,2311,7514,90007928,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:34:13,2017-11-20 11:34:23,sftp,10.50.50.37,22,10.64.105.137,2311,5034,240008678,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:34:23,2017-11-20 11:34:33,sftp,10.50.50.37,22,10.64.105.137,2311,2266,150000289,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:34:33,2017-11-20 11:34:43,sftp,10.50.50.37,22,10.64.105.137,2311,90004713,2685,2017-11-20,development3,3,1224,0,0,0
2017-11-20 11:40:22,2017-11-20 11:40:32,mongodb,10.50.50.26,8005,10.64.105.137,2311,7314,150001119,2017-11-20,development3,3,1224,0,0,0
