stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-02 08:50:26,2017-11-02 08:50:36,ftp,10.50.50.26,21,10.64.105.103,1622,2002,711,2017-11-02,development3,4,1357,0,0,0
2017-11-02 09:14:06,2017-11-02 09:14:16,postgresql,10.50.50.29,5432,10.64.105.103,1622,1552,180006072,2017-11-02,development3,4,1357,0,0,0
2017-11-02 09:14:06,2017-11-02 09:14:16,postgresql,10.50.50.29,5432,10.64.105.103,1622,4050,4466,2017-11-02,development3,4,1357,0,0,0
2017-11-02 09:14:16,2017-11-02 09:14:26,postgresql,10.50.50.29,5432,10.64.105.103,1622,4347,60009522,2017-11-02,development3,4,1357,0,0,0
2017-11-02 09:42:25,2017-11-02 09:42:35,mongodb,10.50.50.26,8005,10.64.105.103,1622,1685,129,2017-11-02,development3,4,1357,0,0,0
2017-11-02 10:03:43,2017-11-02 10:04:03,http,10.63.120.70,443,10.64.105.103,1634,6526,989938,2017-11-02,development3,4,1357,0,0,0
2017-11-02 10:03:44,2017-11-02 10:04:28,http,10.63.120.70,443,10.64.105.103,1642,25223,3766217,2017-11-02,development3,4,1357,0,0,0
2017-11-02 10:03:59,2017-11-02 10:04:24,http,10.63.120.70,443,10.64.105.103,1636,25269,1243710,2017-11-02,development3,4,1357,0,0,0
2017-11-02 10:05:23,2017-11-02 10:06:15,http,10.63.120.70,443,10.64.105.103,1681,43823,1374514,2017-11-02,development3,4,1357,0,0,0
2017-11-02 10:05:32,2017-11-02 10:05:57,http,10.63.120.70,443,10.64.105.103,1658,13103,390152,2017-11-02,development3,4,1357,0,0,0
2017-11-02 10:05:42,2017-11-02 10:06:34,http,10.63.120.70,443,10.64.105.103,1662,35434,2296520,2017-11-02,development3,4,1357,0,0,0
2017-11-02 10:07:29,2017-11-02 10:08:20,http,10.63.120.70,443,10.64.105.103,1708,1381,1278582,2017-11-02,development3,4,1357,0,0,0
2017-11-02 11:08:58,2017-11-02 11:09:20,http,58.216.109.181,80,10.64.105.103,2373,6839,1013353,2017-11-02,development3,4,1357,0,0,0
2017-11-02 11:10:31,2017-11-02 11:11:04,http,47.95.51.100,8080,10.64.105.103,1739,9862,6588,2017-11-02,development3,4,1357,0,0,0
2017-11-02 11:10:50,2017-11-02 11:11:29,http,47.95.51.100,8080,10.64.105.103,1790,55213,1346588,2017-11-02,development3,4,1357,0,0,0
2017-11-02 11:11:01,2017-11-02 11:11:49,http,10.7.133.15,80,10.64.105.103,2398,4816,7422495,2017-11-02,development3,4,1357,0,0,0
2017-11-02 11:11:10,2017-11-02 11:11:26,http,47.95.51.100,8080,10.64.105.103,1852,1508,309586,2017-11-02,development3,4,1357,0,0,0
2017-11-02 11:11:17,2017-11-02 11:11:30,http,47.95.51.100,8080,10.64.105.103,1839,5396,37948,2017-11-02,development3,4,1357,0,0,0
