stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-13 10:19:46,2017-11-13 10:20:11,http,10.50.50.28,443,10.64.105.105,2362,511,5455,2017-11-13,development1,4,1434,0,0,0
2017-11-13 10:19:59,2017-11-13 10:20:18,http,10.50.50.28,443,10.64.105.105,2381,0,284758,2017-11-13,development1,4,1434,0,0,0
2017-11-13 10:20:23,2017-11-13 10:21:23,http,10.50.50.28,443,10.64.105.105,2403,2531,4774018,2017-11-13,development1,4,1434,0,0,0
2017-11-13 10:21:01,2017-11-13 10:21:46,http,10.50.50.28,443,10.64.105.105,2383,12853,2695516,2017-11-13,development1,4,1434,0,0,0
2017-11-13 10:21:14,2017-11-13 10:21:57,http,10.50.50.28,443,10.64.105.105,2400,25840,2871950,2017-11-13,development1,4,1434,0,0,0
2017-11-13 10:59:16,2017-11-13 10:59:26,postgresql,10.50.50.26,5432,10.64.105.105,2431,3466,575,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:01:24,2017-11-13 11:20:56,smtp,10.5.71.60,25,10.64.105.105,2435,185,148,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:14:30,2017-11-13 11:15:22,http,10.5.71.60,443,10.64.105.105,2473,13792,1430979,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:29:11,2017-11-13 11:29:54,http,10.5.71.60,443,10.64.105.105,2665,18093,8377362,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:29:41,2017-11-13 11:30:34,http,10.5.71.60,443,10.64.105.105,2672,326,468,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:34:37,2017-11-13 11:35:13,http,10.50.50.41,80,10.64.105.105,2442,4,7710,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:39:11,2017-11-13 11:39:21,mongodb,10.50.50.26,8005,10.64.105.105,2431,1461,7576,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:40:06,2017-11-13 11:40:20,http,10.5.71.60,443,10.64.105.105,2492,226,878520,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:40:20,2017-11-13 11:40:26,http,10.5.71.60,443,10.64.105.105,2509,16995,2646795,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:41:02,2017-11-13 11:41:35,http,10.5.71.60,443,10.64.105.105,2537,17626,144585,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:41:33,2017-11-13 11:42:31,http,10.5.71.60,443,10.64.105.105,2578,17647,43011,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:42:36,2017-11-13 11:43:34,http,10.5.71.60,443,10.64.105.105,2577,453,1604533,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:43:56,2017-11-13 11:44:06,mongodb,10.50.50.29,8005,10.64.105.105,2431,150007011,172,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:43:56,2017-11-13 11:44:06,mongodb,10.50.50.29,8005,10.64.105.105,2431,864,22,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:44:06,2017-11-13 11:44:16,mongodb,10.50.50.29,8005,10.64.105.105,2431,240007254,8408,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:44:26,2017-11-13 11:44:36,mongodb,10.50.50.29,8005,10.64.105.105,2431,5385,150005097,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:54:45,2017-11-13 11:55:32,http,10.50.50.41,80,10.64.105.105,2690,1417,1735274,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:55:00,2017-11-13 11:55:54,http,10.50.50.41,80,10.64.105.105,2589,3,733,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:55:18,2017-11-13 11:56:09,http,10.50.50.41,80,10.64.105.105,2712,35892,326962,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:55:31,2017-11-13 11:56:18,http,10.50.50.41,80,10.64.105.105,2713,6847,114197,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:55:33,2017-11-13 11:56:10,http,10.50.50.41,80,10.64.105.105,2808,28829,92029,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:55:43,2017-11-13 11:56:33,http,10.50.50.41,80,10.64.105.105,2749,46539,2766710,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:55:50,2017-11-13 11:56:47,http,10.50.50.41,80,10.64.105.105,2591,30451,1179089,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:56:10,2017-11-13 11:56:36,http,10.50.50.41,80,10.64.105.105,2753,1084,229988,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:56:20,2017-11-13 11:56:59,http,10.50.50.41,80,10.64.105.105,2718,40387,6448315,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:56:31,2017-11-13 11:57:16,http,10.50.50.41,80,10.64.105.105,2623,29314,2311374,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:56:31,2017-11-13 11:56:43,http,10.50.50.41,80,10.64.105.105,2635,3610,6724338,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:56:55,2017-11-13 11:57:06,http,10.50.50.41,80,10.64.105.105,2602,1297,489238,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:57:44,2017-11-13 11:57:47,http,10.50.50.41,80,10.64.105.105,2779,9588,4818557,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:57:52,2017-11-13 11:57:59,http,10.50.50.41,80,10.64.105.105,2610,2098,567521,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:58:04,2017-11-13 11:58:08,http,10.50.50.41,80,10.64.105.105,2613,33965,2583626,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:58:07,2017-11-13 11:58:40,http,10.50.50.41,80,10.64.105.105,2775,7651,742787,2017-11-13,development1,4,1434,0,0,0
2017-11-13 11:59:01,2017-11-13 11:59:14,http,10.50.50.41,80,10.64.105.105,2656,246,282135,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:00:46,2017-11-13 12:01:33,http,10.50.50.41,80,10.64.105.105,2629,12860,2582933,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:01:09,2017-11-13 12:02:04,http,10.50.50.41,80,10.64.105.105,2646,651,36496,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:01:35,2017-11-13 12:01:49,http,10.50.50.41,80,10.64.105.105,2792,527,2471251,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:16:30,2017-11-13 12:17:15,http,10.50.50.41,80,10.64.105.105,2844,166,783406,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:17:02,2017-11-13 12:17:02,http,10.50.50.41,80,10.64.105.105,2917,55125,225436,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:17:20,2017-11-13 12:17:48,http,10.50.50.41,80,10.64.105.105,2853,5082,1457313,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:18:05,2017-11-13 12:18:54,http,10.50.50.41,80,10.64.105.105,2859,4,5872487,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:19:26,2017-11-13 12:20:11,http,10.50.50.41,80,10.64.105.105,2862,12586,329337,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:19:57,2017-11-13 12:20:50,http,10.50.50.41,80,10.64.105.105,2945,4947,1724165,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:20:26,2017-11-13 12:21:21,http,10.50.50.41,80,10.64.105.105,2898,22370,311708,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:24:38,2017-11-13 12:24:48,ftp,10.50.50.29,21,10.64.105.105,2431,631,1631,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:39:02,2017-11-13 12:39:11,http,10.50.50.29,443,10.64.105.105,2984,74664,1140475,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:39:46,2017-11-13 12:39:55,http,10.50.50.29,443,10.64.105.105,2995,1528,31261,2017-11-13,development1,4,1434,0,0,0
2017-11-13 12:40:31,2017-11-13 12:40:56,http,10.50.50.29,443,10.64.105.105,2998,5798,2992033,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:14:33,2017-11-13 13:15:21,http,10.50.50.41,80,10.64.105.105,3007,8472,1618022,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:55:15,2017-11-13 13:55:46,http,10.50.50.27,443,10.64.105.105,3025,4164,3696031,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:55:16,2017-11-13 13:56:01,http,10.50.50.27,443,10.64.105.105,3027,2209,8336951,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:55:51,2017-11-13 13:56:38,http,10.50.50.27,443,10.64.105.105,3070,27399,1521184,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:56:58,2017-11-13 13:57:13,http,10.50.50.27,443,10.64.105.105,3064,12331,404287,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:57:48,2017-11-13 13:58:30,http,10.50.50.27,443,10.64.105.105,3072,16026,7736,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:58:22,2017-11-13 13:58:34,http,183.131.124.41,8080,10.64.105.105,4267,1197,12753,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:58:53,2017-11-13 13:59:34,http,10.50.50.27,443,10.64.105.105,3089,2863,149854,2017-11-13,development1,4,1434,0,0,0
2017-11-13 13:59:14,2017-11-13 13:59:39,http,10.50.50.27,443,10.64.105.105,3114,26922,332289,2017-11-13,development1,4,1434,0,0,0
2017-11-13 14:00:45,2017-11-13 14:01:42,http,10.50.50.27,443,10.64.105.105,3149,52493,47247,2017-11-13,development1,4,1434,0,0,0
2017-11-13 14:54:44,2017-11-13 14:55:08,http,10.50.50.26,443,10.64.105.105,3369,53921,4989806,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:08:33,2017-11-13 15:08:43,http,10.50.50.27,443,10.64.105.105,3235,48433,4380707,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:08:52,2017-11-13 15:09:44,http,10.50.50.27,443,10.64.105.105,3252,28127,7410,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:09:33,2017-11-13 15:09:56,http,10.50.50.27,443,10.64.105.105,3243,3026,11967,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:10:14,2017-11-13 15:11:05,http,10.50.50.27,443,10.64.105.105,3257,46505,1347128,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:10:32,2017-11-13 15:10:36,http,10.50.50.27,443,10.64.105.105,3292,36389,1140071,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:10:49,2017-11-13 15:11:26,http,10.50.50.27,443,10.64.105.105,3281,39019,124237,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:11:06,2017-11-13 15:11:36,http,10.50.50.27,443,10.64.105.105,3271,11426,778284,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:11:22,2017-11-13 15:11:28,http,10.50.50.27,443,10.64.105.105,3261,706,211943,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:13:24,2017-11-13 15:14:11,http,10.50.50.27,443,10.64.105.105,3269,81278,378827,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:13:30,2017-11-13 15:26:56,smtp,10.5.71.60,25,10.64.105.105,3025,150,229,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:13:34,2017-11-13 15:14:14,http,10.50.50.27,443,10.64.105.105,3512,1158,1214388,2017-11-13,development1,4,1434,0,0,0
2017-11-13 15:14:32,2017-11-13 15:15:11,http,10.50.50.27,443,10.64.105.105,3545,51628,665028,2017-11-13,development1,4,1434,0,0,0
