stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-01 09:18:40,2017-11-01 09:19:34,http,111.206.81.174,80,10.64.106.32,2535,337,16484,2017-11-01,HR,3,1371,0,0,0
2017-11-01 09:19:00,2017-11-01 09:19:02,http,111.206.81.174,80,10.64.106.32,2539,1192,6514789,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:07:14,2017-11-01 10:23:11,smtp,10.5.71.60,25,10.64.106.32,2581,127,322,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:10:12,2017-11-01 10:10:58,http,183.131.192.83,443,10.64.106.32,2637,20503,2317484,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:11:11,2017-11-01 10:11:42,http,183.131.192.83,443,10.64.106.32,2641,2915,1319790,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:11:12,2017-11-01 10:12:07,http,183.131.192.83,443,10.64.106.32,2646,1543,25489,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:12:06,2017-11-01 10:12:20,http,183.131.192.83,443,10.64.106.32,2645,4900,677729,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:12:18,2017-11-01 10:13:16,http,183.131.192.83,443,10.64.106.32,2660,13161,1528111,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:12:55,2017-11-01 10:13:26,http,183.131.192.83,443,10.64.106.32,2648,5,2009107,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:14:47,2017-11-01 10:15:01,http,10.5.71.60,443,10.64.106.32,2715,4187,310020,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:14:48,2017-11-01 10:14:58,http,10.5.71.60,443,10.64.106.32,2810,538,3104222,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:15:05,2017-11-01 10:15:28,http,10.5.71.60,443,10.64.106.32,2752,18582,2448517,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:16:27,2017-11-01 10:17:25,http,10.5.71.60,443,10.64.106.32,2759,9035,0,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:16:40,2017-11-01 10:17:11,http,10.5.71.60,443,10.64.106.32,2788,2735,48035,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:17:31,2017-11-01 10:17:34,http,10.5.71.60,443,10.64.106.32,2839,1552,12,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:17:41,2017-11-01 10:18:30,http,10.5.71.60,443,10.64.106.32,2761,593,490858,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:18:13,2017-11-01 10:18:46,http,10.5.71.60,443,10.64.106.32,2854,3535,827654,2017-11-01,HR,3,1371,0,0,0
2017-11-01 10:20:04,2017-11-01 10:20:34,http,183.131.192.83,443,10.64.106.32,2709,4790,579362,2017-11-01,HR,3,1371,0,0,0
