stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-03 10:14:20,2017-11-03 10:15:02,http,10.5.71.60,443,10.64.106.11,2776,5,913769,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:54:42,2017-11-03 10:54:58,http,10.63.120.70,443,10.64.106.11,2093,1412,450342,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:55:37,2017-11-03 10:56:32,http,10.63.120.70,443,10.64.106.11,2099,69458,1569844,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:56:00,2017-11-03 10:56:46,http,10.63.120.70,443,10.64.106.11,2128,17067,2964198,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:56:18,2017-11-03 10:56:50,http,183.134.15.16,80,10.64.106.11,2574,7787,2351931,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:56:25,2017-11-03 10:56:43,http,10.63.120.70,443,10.64.106.11,2107,1141,1831610,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:56:27,2017-11-03 10:57:00,http,183.134.15.16,80,10.64.106.11,2600,11902,56190,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:57:05,2017-11-03 10:57:12,http,10.63.120.70,443,10.64.106.11,2120,21936,1134824,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:57:16,2017-11-03 10:57:41,http,183.134.15.16,80,10.64.106.11,2593,635,238978,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:57:51,2017-11-03 10:58:03,http,183.134.15.16,80,10.64.106.11,2638,149,3368523,2017-11-03,HR,3,1149,0,0,0
2017-11-03 10:58:13,2017-11-03 10:58:27,http,183.134.15.16,80,10.64.106.11,2610,23300,5038650,2017-11-03,HR,3,1149,0,0,0
2017-11-03 11:43:28,2017-11-03 11:43:54,http,74.86.12.172,8080,10.64.106.11,2160,8142,6750838,2017-11-03,HR,3,1149,0,0,0
