stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-23 09:55:51,2017-11-23 09:56:01,postgresql,10.50.50.26,5432,10.64.105.118,2102,3371,7108,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:10:15,2017-11-23 11:22:57,smtp,10.5.71.60,25,10.64.105.118,2105,180,119,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:10:28,2017-11-23 11:10:35,http,65.74.181.141,443,10.64.105.118,2432,136,66701,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:10:36,2017-11-23 11:10:58,http,65.74.181.141,443,10.64.105.118,2450,33,212567,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:11:11,2017-11-23 11:11:55,http,65.74.181.141,443,10.64.105.118,2446,26687,556717,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:12:08,2017-11-23 11:12:10,http,65.74.181.141,443,10.64.105.118,2455,24468,2441661,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:13:45,2017-11-23 11:14:12,http,65.74.181.141,443,10.64.105.118,2478,5368,956336,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:20:36,2017-11-23 11:20:46,ftp,10.50.50.31,21,10.64.105.118,2102,1996,2931,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:20:36,2017-11-23 11:20:46,ftp,10.50.50.31,21,10.64.105.118,2102,6935,120000214,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:21:27,2017-11-23 11:21:33,http,10.50.50.29,443,10.64.105.118,2509,20400,66882,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:21:53,2017-11-23 11:22:30,http,10.50.50.29,443,10.64.105.118,2553,87031,190682,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:23:18,2017-11-23 11:23:30,http,10.50.50.29,443,10.64.105.118,2585,1435,54237,2017-11-23,development1,4,1179,0,0,0
2017-11-23 11:30:26,2017-11-23 11:31:19,http,112.17.32.48,80,10.64.105.118,2243,16463,620942,2017-11-23,development1,4,1179,0,0,0
