stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-13 08:59:15,2017-11-13 08:59:25,mysql,10.50.50.35,4443,10.64.105.134,2437,2250,1570,2017-11-13,development2,4,1139,0,0,0
2017-11-13 09:33:50,2017-11-13 09:34:00,tds,10.50.50.26,54238,10.64.105.134,2437,4200,1924,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:11:56,2017-11-13 10:12:47,http,10.50.50.40,55800,10.64.105.134,2446,21657,6644,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:12:25,2017-11-13 10:12:39,http,10.50.50.40,55800,10.64.105.134,2502,4317,1022,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:12:29,2017-11-13 10:12:39,http,10.50.50.40,55800,10.64.105.134,2539,12310,247308,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:12:36,2017-11-13 10:13:10,http,10.50.50.40,55800,10.64.105.134,2499,1068,2814333,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:12:38,2017-11-13 10:12:59,http,10.50.50.40,55800,10.64.105.134,2477,27185,2872444,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:13:37,2017-11-13 10:13:57,http,10.50.50.40,55800,10.64.105.134,2584,172,206596,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:14:15,2017-11-13 10:14:36,http,10.50.50.40,55800,10.64.105.134,2562,1144,16165,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:15:30,2017-11-13 10:15:38,http,10.50.50.40,55800,10.64.105.134,2529,53347,894856,2017-11-13,development2,4,1139,0,0,0
2017-11-13 10:16:25,2017-11-13 10:16:57,http,10.50.50.40,55800,10.64.105.134,2532,2123,33817,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:05:37,2017-11-13 11:06:00,http,10.50.50.27,443,10.64.105.134,2724,63990,255486,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:13:56,2017-11-13 11:14:37,http,10.50.50.26,443,10.64.105.134,2659,18188,1064754,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:14:11,2017-11-13 11:14:44,http,10.50.50.26,443,10.64.105.134,2701,45864,1019293,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:14:23,2017-11-13 11:15:21,http,10.50.50.26,443,10.64.105.134,2712,2492,3149751,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:15:27,2017-11-13 11:15:48,http,10.50.50.26,443,10.64.105.134,2713,70,8896727,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:15:53,2017-11-13 11:16:10,http,27.148.164.23,443,10.64.105.134,2747,1,5197740,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:15:54,2017-11-13 11:16:02,http,10.50.50.26,443,10.64.105.134,2711,35794,142026,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:15:56,2017-11-13 11:16:15,http,27.148.164.23,443,10.64.105.134,2825,1979,244409,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:16:00,2017-11-13 11:16:12,http,27.148.164.23,443,10.64.105.134,2791,5676,1359585,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:16:16,2017-11-13 11:16:35,http,27.148.164.23,443,10.64.105.134,2806,16712,1604226,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:16:22,2017-11-13 11:17:11,http,27.148.164.23,443,10.64.105.134,2813,20170,115165,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:16:53,2017-11-13 11:17:33,http,10.50.50.26,443,10.64.105.134,2715,1300,3519879,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:17:07,2017-11-13 11:18:07,http,27.148.164.23,443,10.64.105.134,2817,36775,1031816,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:18:05,2017-11-13 11:18:55,http,27.148.164.23,443,10.64.105.134,2808,11855,300432,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:22:30,2017-11-13 11:39:46,smtp,10.5.71.60,25,10.64.105.134,2618,197,143,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:39:54,2017-11-13 11:40:18,http,10.50.50.40,55800,10.64.105.134,2937,17748,3200044,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:40:43,2017-11-13 11:40:44,http,10.50.50.40,55800,10.64.105.134,2968,77041,3031444,2017-11-13,development2,4,1139,0,0,0
2017-11-13 11:42:56,2017-11-13 11:43:51,http,10.50.50.40,55800,10.64.105.134,2849,25102,339,2017-11-13,development2,4,1139,0,0,0
