stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-20 07:42:20,2017-11-20 07:42:30,mysql,10.50.50.28,4443,10.64.105.203,2441,2206,7723,2017-11-20,development3,4,1417,0,0,0
2017-11-20 07:42:20,2017-11-20 07:42:30,mysql,10.50.50.28,4443,10.64.105.203,2441,210005447,7513,2017-11-20,development3,4,1417,0,0,0
2017-11-20 07:42:30,2017-11-20 07:42:40,mysql,10.50.50.28,4443,10.64.105.203,2441,150009186,882,2017-11-20,development3,4,1417,0,0,0
2017-11-20 07:42:50,2017-11-20 07:43:00,mysql,10.50.50.28,4443,10.64.105.203,2441,90008704,242,2017-11-20,development3,4,1417,0,0,0
2017-11-20 07:45:37,2017-11-20 07:45:47,sftp,10.50.50.28,22,10.64.105.107,2321,2221,1933,2017-11-20,development2,4,1145,0,0,0
2017-11-20 07:45:57,2017-11-20 07:46:07,sftp,10.50.50.28,22,10.64.105.107,2321,4579,60009766,2017-11-20,development2,4,1145,0,0,0
2017-11-20 07:46:07,2017-11-20 07:46:17,sftp,10.50.50.28,22,10.64.105.107,2321,60005342,5969,2017-11-20,development2,4,1145,0,0,0
2017-11-20 08:12:20,2017-11-20 08:12:30,ftp,10.50.50.28,21,10.64.105.77,1954,3840,5715,2017-11-20,development2,4,1127,0,0,0
2017-11-20 08:12:20,2017-11-20 08:12:30,ftp,10.50.50.28,21,10.64.105.77,1954,3320,60002290,2017-11-20,development2,4,1127,0,0,0
2017-11-20 08:12:30,2017-11-20 08:12:40,ftp,10.50.50.28,21,10.64.105.77,1954,240007203,4249,2017-11-20,development2,4,1127,0,0,0
2017-11-20 08:12:50,2017-11-20 08:13:00,ftp,10.50.50.28,21,10.64.105.77,1954,120007825,9202,2017-11-20,development2,4,1127,0,0,0
2017-11-20 08:16:19,2017-11-20 08:16:29,mysql,10.50.50.28,4443,10.64.105.80,1778,4204,9026,2017-11-20,development3,4,1182,0,0,0
2017-11-20 08:26:03,2017-11-20 08:26:13,mysql,10.50.50.28,4443,10.64.105.30,2382,120008452,3725,2017-11-20,development2,4,1362,0,0,0
2017-11-20 08:26:03,2017-11-20 08:26:13,mysql,10.50.50.28,4443,10.64.105.30,2382,4857,6875,2017-11-20,development2,4,1362,0,0,0
2017-11-20 08:26:13,2017-11-20 08:26:23,mysql,10.50.50.28,4443,10.64.105.30,2382,4060,30007530,2017-11-20,development2,4,1362,0,0,0
