stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-17 09:27:38,2017-11-17 09:27:48,tds,10.50.50.26,54238,10.64.105.106,2276,1771,730,2017-11-17,development1,4,1497,0,0,0
2017-11-17 09:27:38,2017-11-17 09:27:48,tds,10.50.50.26,54238,10.64.105.106,2276,7319,180009083,2017-11-17,development1,4,1497,0,0,0
2017-11-17 09:54:18,2017-11-17 09:54:28,tds,10.50.50.28,54238,10.64.105.106,2276,3967,9281,2017-11-17,development1,4,1497,0,0,0
2017-11-17 09:54:28,2017-11-17 09:54:38,tds,10.50.50.28,54238,10.64.105.106,2276,3170,120006404,2017-11-17,development1,4,1497,0,0,0
2017-11-17 09:54:38,2017-11-17 09:54:48,tds,10.50.50.28,54238,10.64.105.106,2276,90002055,1814,2017-11-17,development1,4,1497,0,0,0
2017-11-17 10:49:22,2017-11-17 11:02:15,smtp,10.5.71.60,25,10.64.105.106,2280,175,115,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:23:39,2017-11-17 11:24:37,http,10.50.50.26,443,10.64.105.106,2711,138,3138477,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:24:06,2017-11-17 11:25:04,http,10.50.50.26,443,10.64.105.106,2744,468,328190,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:24:07,2017-11-17 11:24:14,http,10.50.50.26,443,10.64.105.106,2792,2442,81562,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:24:19,2017-11-17 11:24:42,http,10.50.50.26,443,10.64.105.106,2766,16068,687907,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:24:40,2017-11-17 11:24:50,postgresql,10.50.50.26,5432,10.64.105.106,2276,4974,9852,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:24:40,2017-11-17 11:24:50,postgresql,10.50.50.26,5432,10.64.105.106,2276,90004334,3746,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:25:16,2017-11-17 11:25:56,http,10.50.50.26,443,10.64.105.106,2771,6283,8226484,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:26:07,2017-11-17 11:27:02,http,10.50.50.26,443,10.64.105.106,2768,3832,948554,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:27:45,2017-11-17 11:28:11,http,10.50.50.26,443,10.64.105.106,2837,22797,23921,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:28:08,2017-11-17 11:28:38,http,10.50.50.26,443,10.64.105.106,2812,5902,410257,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:30:22,2017-11-17 11:31:20,http,10.50.50.26,443,10.64.105.106,2820,11367,188824,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:31:21,2017-11-17 11:43:56,smtp,10.5.71.60,25,10.64.105.106,2279,130,212,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:35:03,2017-11-17 11:35:49,http,10.50.50.29,443,10.64.105.106,2303,5619,32663,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:35:10,2017-11-17 11:35:22,http,10.50.50.29,443,10.64.105.106,2370,69314,5470905,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:35:40,2017-11-17 11:36:26,http,10.50.50.29,443,10.64.105.106,2308,17224,83773,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:35:52,2017-11-17 11:36:17,http,10.5.71.60,443,10.64.105.106,2277,34495,3162551,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:36:05,2017-11-17 11:36:16,http,10.50.50.29,443,10.64.105.106,2337,30360,3823558,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:36:13,2017-11-17 11:36:18,http,10.50.50.29,443,10.64.105.106,2312,13318,2945390,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:36:25,2017-11-17 11:36:38,http,10.50.50.29,443,10.64.105.106,2387,12000,6041761,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:36:30,2017-11-17 11:37:20,http,10.5.71.60,443,10.64.105.106,2294,27655,5929125,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:36:40,2017-11-17 11:37:29,http,10.50.50.29,443,10.64.105.106,2324,4382,142117,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:36:55,2017-11-17 11:37:40,http,10.5.71.60,443,10.64.105.106,2299,1345,1822494,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:38:30,2017-11-17 11:38:32,http,10.50.50.29,443,10.64.105.106,2357,11,31920,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:41:23,2017-11-17 11:41:45,http,10.5.71.60,443,10.64.105.106,2489,3163,4505260,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:41:24,2017-11-17 11:42:16,http,10.5.71.60,443,10.64.105.106,2503,13249,1316440,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:41:31,2017-11-17 11:42:08,http,10.5.71.60,443,10.64.105.106,2512,201,30777,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:41:58,2017-11-17 11:42:07,http,10.50.50.29,443,10.64.105.106,2385,23370,775,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:42:05,2017-11-17 11:42:55,http,10.5.71.60,443,10.64.105.106,2528,2080,387462,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:42:19,2017-11-17 11:43:15,http,10.5.71.60,443,10.64.105.106,2510,822,3504702,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:43:36,2017-11-17 11:44:32,http,10.5.71.60,443,10.64.105.106,2518,12329,3332770,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:43:58,2017-11-17 11:44:34,http,10.5.71.60,443,10.64.105.106,2544,41248,2227611,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:45:04,2017-11-17 11:45:49,http,10.5.71.60,443,10.64.105.106,2520,34367,4675934,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:51:47,2017-11-17 11:51:54,http,10.63.120.70,443,10.64.105.106,2417,4250,3736134,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:52:45,2017-11-17 11:53:40,http,10.63.120.70,443,10.64.105.106,2421,71495,2215505,2017-11-17,development1,4,1497,0,0,0
2017-11-17 11:59:33,2017-11-17 11:59:51,http,10.50.50.33,80,10.64.105.106,2841,185,72081,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:00:21,2017-11-17 12:00:28,http,10.50.50.33,80,10.64.105.106,2845,1593,843371,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:01:06,2017-11-17 12:01:09,http,10.50.50.33,80,10.64.105.106,2850,20769,571190,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:01:11,2017-11-17 12:01:56,http,10.50.50.33,80,10.64.105.106,2851,5584,5638724,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:01:31,2017-11-17 12:01:40,http,10.50.50.33,80,10.64.105.106,2864,18791,217442,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:03:07,2017-11-17 12:03:12,http,10.50.50.33,80,10.64.105.106,2890,31272,42742,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:03:37,2017-11-17 12:03:52,http,10.50.50.33,80,10.64.105.106,2878,3684,5628802,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:04:01,2017-11-17 12:04:33,http,10.50.50.33,80,10.64.105.106,2881,13315,5843209,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:11:40,2017-11-17 12:12:22,http,10.5.71.60,443,10.64.105.106,2583,34686,1712951,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:11:54,2017-11-17 12:12:24,http,10.5.71.60,443,10.64.105.106,2623,382,7480375,2017-11-17,development1,4,1497,0,0,0
2017-11-17 12:11:59,2017-11-17 12:12:27,http,10.5.71.60,443,10.64.105.106,2587,41406,71753,2017-11-17,development1,4,1497,0,0,0
