stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-06 08:57:59,2017-11-06 08:58:09,ssh,10.50.50.26,22,10.64.105.236,1741,3336,6367,2017-11-06,development2,4,1379,0,0,0
2017-11-06 08:57:59,2017-11-06 08:58:09,ssh,10.50.50.26,22,10.64.105.236,1741,240009455,7371,2017-11-06,development2,4,1379,0,0,0
2017-11-06 09:36:04,2017-11-06 09:36:14,postgresql,10.50.50.26,5432,10.64.105.236,1741,2226,346,2017-11-06,development2,4,1379,0,0,0
2017-11-06 09:36:24,2017-11-06 09:36:34,postgresql,10.50.50.26,5432,10.64.105.236,1741,120005195,4997,2017-11-06,development2,4,1379,0,0,0
2017-11-06 09:57:09,2017-11-06 09:57:19,mongodb,10.50.50.33,8005,10.64.105.236,1741,3590,2466,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:06:36,2017-11-06 11:07:11,http,10.63.120.70,443,10.64.105.236,1923,504,18555,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:30:16,2017-11-06 11:30:26,ftp,10.50.50.28,21,10.64.105.236,1741,120008528,7542,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:30:16,2017-11-06 11:30:26,ftp,10.50.50.28,21,10.64.105.236,1741,4715,3082,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:30:58,2017-11-06 11:45:40,smtp,10.5.71.60,25,10.64.105.236,1745,106,143,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:38:30,2017-11-06 11:38:36,http,122.246.3.111,80,10.64.105.236,1805,72088,1361718,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:39:21,2017-11-06 11:39:44,http,122.246.3.111,80,10.64.105.236,1870,33974,2568268,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:39:21,2017-11-06 11:39:34,http,122.246.3.111,80,10.64.105.236,1807,672,354197,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:39:41,2017-11-06 11:39:58,http,122.246.3.111,80,10.64.105.236,1862,3242,1735026,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:40:08,2017-11-06 11:40:09,http,122.246.3.111,80,10.64.105.236,1847,7013,222102,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:40:57,2017-11-06 11:41:29,http,122.246.3.111,80,10.64.105.236,1881,11398,144471,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:41:24,2017-11-06 11:41:42,http,122.246.3.111,80,10.64.105.236,1879,14788,2009256,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:44:30,2017-11-06 11:45:23,http,122.246.3.111,80,10.64.105.236,1886,555,892323,2017-11-06,development2,4,1379,0,0,0
2017-11-06 11:48:02,2017-11-06 11:48:12,tds,10.50.50.26,54238,10.64.105.236,1741,1709,6037,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:01:18,2017-11-06 12:01:34,http,10.50.50.33,58600,10.64.105.236,1743,7380,2628,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:01:22,2017-11-06 12:01:58,http,10.50.50.33,58600,10.64.105.236,1774,1,430901,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:02:53,2017-11-06 12:03:28,http,10.50.50.33,58600,10.64.105.236,1777,941,6712708,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:03:06,2017-11-06 12:03:48,http,10.5.71.60,443,10.64.105.236,2088,10126,3049320,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:03:56,2017-11-06 12:04:50,http,10.5.71.60,443,10.64.105.236,2099,80305,38464,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:06:02,2017-11-06 12:16:43,smtp,10.5.71.60,25,10.64.105.236,1744,162,101,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:16:38,2017-11-06 12:16:48,mysql,10.50.50.33,4443,10.64.105.236,1741,180004026,2038,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:16:38,2017-11-06 12:16:48,mysql,10.50.50.33,4443,10.64.105.236,1741,2943,1508,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:16:48,2017-11-06 12:16:58,mysql,10.50.50.33,4443,10.64.105.236,1741,6018,240006070,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:16:58,2017-11-06 12:17:08,mysql,10.50.50.33,4443,10.64.105.236,1741,60007268,4214,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:20:51,2017-11-06 12:20:57,http,202.105.30.222,443,10.64.105.236,2057,2975,708691,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:25:48,2017-11-06 12:26:43,http,10.50.50.26,443,10.64.105.236,1992,823,4395682,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:43:12,2017-11-06 12:43:40,http,10.5.71.60,443,10.64.105.236,2130,59320,104454,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:43:20,2017-11-06 12:43:47,http,10.5.71.60,443,10.64.105.236,2155,3533,2940661,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:44:10,2017-11-06 12:44:21,http,10.5.71.60,443,10.64.105.236,2140,1046,2158228,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:44:59,2017-11-06 12:45:29,http,10.5.71.60,443,10.64.105.236,2161,536,50954,2017-11-06,development2,4,1379,0,0,0
2017-11-06 12:45:25,2017-11-06 12:45:48,http,10.5.71.60,443,10.64.105.236,2156,34388,2491859,2017-11-06,development2,4,1379,0,0,0
2017-11-06 13:19:36,2017-11-06 13:19:37,http,10.63.120.70,443,10.64.105.236,2165,23342,5709967,2017-11-06,development2,4,1379,0,0,0
2017-11-06 13:19:48,2017-11-06 13:20:20,http,10.63.120.70,443,10.64.105.236,2174,3438,225602,2017-11-06,development2,4,1379,0,0,0
2017-11-06 13:19:56,2017-11-06 13:19:57,http,10.63.120.70,443,10.64.105.236,2180,908,2343203,2017-11-06,development2,4,1379,0,0,0
2017-11-06 13:21:43,2017-11-06 13:21:48,http,10.63.120.70,443,10.64.105.236,2181,3306,11682,2017-11-06,development2,4,1379,0,0,0
2017-11-06 13:22:27,2017-11-06 13:22:50,http,10.63.120.70,443,10.64.105.236,2184,19106,3448751,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:06:39,2017-11-06 14:06:49,ssh,10.50.50.33,22,10.64.105.236,2210,2179,6698,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:06:59,2017-11-06 14:07:09,ssh,10.50.50.33,22,10.64.105.236,2210,7082,210009420,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:07:09,2017-11-06 14:07:19,ssh,10.50.50.33,22,10.64.105.236,2210,6820,60000924,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:11:28,2017-11-06 14:11:48,http,10.50.50.33,58600,10.64.105.236,2245,61665,1608473,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:11:47,2017-11-06 14:12:02,http,10.50.50.33,58600,10.64.105.236,2270,41190,4708939,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:12:22,2017-11-06 14:12:43,http,10.50.50.33,58600,10.64.105.236,2300,3422,4385139,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:12:29,2017-11-06 14:13:06,http,10.50.50.33,58600,10.64.105.236,2276,7302,2048826,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:14:32,2017-11-06 14:14:49,http,10.50.50.33,58600,10.64.105.236,2312,14,4019945,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:15:16,2017-11-06 14:15:25,http,10.50.50.33,58600,10.64.105.236,2325,9372,4912558,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:15:47,2017-11-06 14:15:57,tds,10.50.50.29,54238,10.64.105.236,2210,4156,798,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:15:47,2017-11-06 14:15:57,tds,10.50.50.29,54238,10.64.105.236,2210,180005745,6342,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:46:45,2017-11-06 14:46:55,mysql,10.50.50.41,4443,10.64.105.236,2210,462,210006581,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:46:45,2017-11-06 14:46:55,mysql,10.50.50.41,4443,10.64.105.236,2210,1799,8285,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:46:55,2017-11-06 14:47:05,mysql,10.50.50.41,4443,10.64.105.236,2210,885,120002046,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:47:05,2017-11-06 14:47:15,mysql,10.50.50.41,4443,10.64.105.236,2210,341,240003339,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:49:39,2017-11-06 14:49:49,http,10.50.50.27,443,10.64.105.236,2516,12793,1594897,2017-11-06,development2,4,1379,0,0,0
2017-11-06 14:51:58,2017-11-06 14:52:58,http,202.105.30.222,443,10.64.105.236,2780,20153,40711,2017-11-06,development2,4,1379,0,0,0
2017-11-06 15:18:32,2017-11-06 15:19:14,http,10.5.71.60,443,10.64.105.236,2834,14817,77,2017-11-06,development2,4,1379,0,0,0
2017-11-06 15:18:40,2017-11-06 15:18:55,http,10.5.71.60,443,10.64.105.236,2860,26794,710747,2017-11-06,development2,4,1379,0,0,0
2017-11-06 15:18:47,2017-11-06 15:19:12,http,10.5.71.60,443,10.64.105.236,2903,50176,1477752,2017-11-06,development2,4,1379,0,0,0
2017-11-06 15:18:59,2017-11-06 15:19:26,http,10.5.71.60,443,10.64.105.236,2843,3631,111189,2017-11-06,development2,4,1379,0,0,0
