stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-02 08:49:56,2017-11-02 08:50:06,mongodb,10.50.50.26,8005,10.64.105.84,1620,373,7561,2017-11-02,development3,4,1436,0,0,0
2017-11-02 08:49:56,2017-11-02 08:50:06,mongodb,10.50.50.26,8005,10.64.105.84,1620,9146,180006654,2017-11-02,development3,4,1436,0,0,0
2017-11-02 08:50:06,2017-11-02 08:50:16,mongodb,10.50.50.26,8005,10.64.105.84,1620,9721,120009361,2017-11-02,development3,4,1436,0,0,0
2017-11-02 09:22:00,2017-11-02 09:22:10,sftp,10.7.133.20,22,10.64.105.84,1620,4739,9411,2017-11-02,development3,4,1436,0,0,0
2017-11-02 09:22:00,2017-11-02 09:22:10,sftp,10.7.133.20,22,10.64.105.84,1620,1052,150001633,2017-11-02,development3,4,1436,0,0,0
2017-11-02 09:22:10,2017-11-02 09:22:20,sftp,10.7.133.20,22,10.64.105.84,1620,4527,30000578,2017-11-02,development3,4,1436,0,0,0
2017-11-02 09:22:20,2017-11-02 09:22:30,sftp,10.7.133.20,22,10.64.105.84,1620,210004800,3539,2017-11-02,development3,4,1436,0,0,0
2017-11-02 09:22:30,2017-11-02 09:22:40,sftp,10.7.133.20,22,10.64.105.84,1620,90007919,4872,2017-11-02,development3,4,1436,0,0,0
2017-11-02 09:57:50,2017-11-02 09:58:00,mysql,10.50.50.29,4443,10.64.105.84,1620,60001581,8295,2017-11-02,development3,4,1436,0,0,0
2017-11-02 09:57:50,2017-11-02 09:58:00,mysql,10.50.50.29,4443,10.64.105.84,1620,4668,5436,2017-11-02,development3,4,1436,0,0,0
2017-11-02 10:19:42,2017-11-02 10:20:36,http,10.50.50.28,443,10.64.105.84,1625,12783,5196812,2017-11-02,development3,4,1436,0,0,0
2017-11-02 10:19:55,2017-11-02 10:20:31,http,10.50.50.28,443,10.64.105.84,1631,4256,630508,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:23:38,2017-11-02 11:23:38,http,156.151.59.35,443,10.64.105.84,2429,24198,1214,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:24:09,2017-11-02 11:24:12,http,156.151.59.35,443,10.64.105.84,2446,7933,50538,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:25:25,2017-11-02 11:25:29,http,156.151.59.35,443,10.64.105.84,2470,1750,3613858,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:26:27,2017-11-02 11:26:56,http,156.151.59.35,443,10.64.105.84,2479,30262,1726820,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:32:14,2017-11-02 11:32:24,sftp,10.50.50.26,22,10.64.105.84,1642,3693,8771,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:32:14,2017-11-02 11:32:24,sftp,10.50.50.26,22,10.64.105.84,1642,60008829,6345,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:32:24,2017-11-02 11:32:34,sftp,10.50.50.26,22,10.64.105.84,1642,60009785,2193,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:32:44,2017-11-02 11:32:54,sftp,10.50.50.26,22,10.64.105.84,1642,120006381,9835,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:37:08,2017-11-02 11:37:09,http,10.7.133.20,80,10.64.105.84,1998,22357,1304360,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:37:25,2017-11-02 11:37:34,http,10.7.133.20,80,10.64.105.84,2012,1831,547114,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:37:39,2017-11-02 11:38:20,http,10.7.133.20,80,10.64.105.84,2027,37028,607801,2017-11-02,development3,4,1436,0,0,0
2017-11-02 11:38:18,2017-11-02 11:39:11,http,10.7.133.20,80,10.64.105.84,2055,1616,221798,2017-11-02,development3,4,1436,0,0,0
