stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-28 08:58:06,2017-11-28 08:58:16,ssh,10.50.50.28,22,10.64.105.17,1981,30002047,4886,2017-11-28,development2,4,1474,0,0,0
2017-11-28 08:58:06,2017-11-28 08:58:16,ssh,10.50.50.28,22,10.64.105.17,1981,3806,3364,2017-11-28,development2,4,1474,0,0,0
2017-11-28 09:28:53,2017-11-28 09:29:03,mysql,10.50.50.26,4443,10.64.105.17,1981,3689,1574,2017-11-28,development2,4,1474,0,0,0
2017-11-28 09:28:53,2017-11-28 09:29:03,mysql,10.50.50.26,4443,10.64.105.17,1981,7972,120001624,2017-11-28,development2,4,1474,0,0,0
2017-11-28 09:29:03,2017-11-28 09:29:13,mysql,10.50.50.26,4443,10.64.105.17,1981,4198,240002078,2017-11-28,development2,4,1474,0,0,0
2017-11-28 10:01:01,2017-11-28 10:01:49,http,10.50.50.44,60700,10.64.105.17,2015,21510,335781,2017-11-28,development2,4,1474,0,0,0
2017-11-28 10:01:30,2017-11-28 10:02:20,http,10.50.50.44,60700,10.64.105.17,2021,31951,7992210,2017-11-28,development2,4,1474,0,0,0
2017-11-28 10:02:38,2017-11-28 10:02:39,http,10.50.50.44,60700,10.64.105.17,2028,3177,3382681,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:03:21,2017-11-28 11:03:57,http,10.50.50.27,443,10.64.105.17,2087,5741,5121601,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:05:59,2017-11-28 11:06:58,http,124.74.240.136,8080,10.64.105.17,2056,8817,5289530,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:06:17,2017-11-28 11:07:04,http,124.74.240.136,8080,10.64.105.17,2069,36983,6597243,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:16:02,2017-11-28 11:16:12,sftp,10.50.50.28,22,10.64.105.17,2040,4180,7640,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:16:15,2017-11-28 11:16:36,http,122.246.3.111,8080,10.64.105.17,2112,75572,5035040,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:16:57,2017-11-28 11:17:32,http,122.246.3.111,8080,10.64.105.17,2174,11097,6021,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:17:09,2017-11-28 11:17:31,http,122.246.3.111,8080,10.64.105.17,2130,1118,26581,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:17:17,2017-11-28 11:17:49,http,122.246.3.111,8080,10.64.105.17,2200,2956,1443773,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:17:49,2017-11-28 11:18:24,http,122.246.3.111,8080,10.64.105.17,2165,25313,1981594,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:21:05,2017-11-28 11:21:23,http,122.246.3.111,8080,10.64.105.17,2202,35459,2016660,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:26:24,2017-11-28 11:26:34,mysql,10.50.50.29,4443,10.64.105.17,2040,3823,7826,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:41:00,2017-11-28 11:41:10,postgresql,10.50.50.26,5432,10.64.105.17,2040,1647,1621,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:41:00,2017-11-28 11:41:10,postgresql,10.50.50.26,5432,10.64.105.17,2040,150004707,6195,2017-11-28,development2,4,1474,0,0,0
2017-11-28 11:57:50,2017-11-28 12:12:50,smtp,10.5.71.60,25,10.64.105.17,2054,100,217,2017-11-28,development2,4,1474,0,0,0
2017-11-28 12:17:49,2017-11-28 12:17:59,ssh,10.50.50.43,22,10.64.105.17,2040,1299,9590,2017-11-28,development2,4,1474,0,0,0
2017-11-28 12:20:40,2017-11-28 12:20:50,mysql,10.50.50.29,4443,10.64.105.17,2040,88,8720,2017-11-28,development2,4,1474,0,0,0
2017-11-28 12:20:50,2017-11-28 12:21:00,mysql,10.50.50.29,4443,10.64.105.17,2040,180003318,6252,2017-11-28,development2,4,1474,0,0,0
2017-11-28 12:48:19,2017-11-28 12:48:54,http,10.63.120.70,443,10.64.105.17,2208,333,205382,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:10:02,2017-11-28 13:10:38,http,10.5.71.60,443,10.64.105.17,2224,150,2951322,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:10:45,2017-11-28 13:11:27,http,10.5.71.60,443,10.64.105.17,2237,95927,1977,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:10:49,2017-11-28 13:11:35,http,10.5.71.60,443,10.64.105.17,2342,3533,1618816,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:10:49,2017-11-28 13:10:50,http,10.5.71.60,443,10.64.105.17,2351,29093,1534868,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:11:15,2017-11-28 13:12:09,http,10.5.71.60,443,10.64.105.17,2242,33973,1287398,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:12:37,2017-11-28 13:13:04,http,10.5.71.60,443,10.64.105.17,2359,17340,537735,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:12:56,2017-11-28 13:13:56,http,10.5.71.60,443,10.64.105.17,2245,61,713419,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:13:12,2017-11-28 13:14:05,http,10.5.71.60,443,10.64.105.17,2281,17650,1158029,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:13:19,2017-11-28 13:14:14,http,10.5.71.60,443,10.64.105.17,2323,11571,4999592,2017-11-28,development2,4,1474,0,0,0
2017-11-28 13:56:21,2017-11-28 14:07:44,smtp,10.5.71.60,25,10.64.105.17,2376,145,335,2017-11-28,development2,4,1474,0,0,0
2017-11-28 14:19:53,2017-11-28 14:20:03,ssh,10.50.50.26,22,10.64.105.17,2367,30006977,9134,2017-11-28,development2,4,1474,0,0,0
2017-11-28 14:20:03,2017-11-28 14:20:13,ssh,10.50.50.26,22,10.64.105.17,2367,4759,90002699,2017-11-28,development2,4,1474,0,0,0
2017-11-28 14:20:23,2017-11-28 14:20:33,ssh,10.50.50.26,22,10.64.105.17,2367,180006785,8075,2017-11-28,development2,4,1474,0,0,0
2017-11-28 14:23:22,2017-11-28 14:23:53,http,180.149.145.156,443,10.64.105.17,2403,26171,5098709,2017-11-28,development2,4,1474,0,0,0
2017-11-28 14:23:24,2017-11-28 14:23:54,http,180.149.145.156,443,10.64.105.17,2405,48337,14202,2017-11-28,development2,4,1474,0,0,0
