stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-03 09:05:27,2017-11-03 09:05:37,ftp,10.50.50.44,21,10.64.105.17,1725,3762,9,2017-11-03,development2,4,1474,0,0,0
2017-11-03 09:39:20,2017-11-03 09:39:30,ftp,10.50.50.26,21,10.64.105.17,1725,627,8467,2017-11-03,development2,4,1474,0,0,0
2017-11-03 09:39:20,2017-11-03 09:39:30,ftp,10.50.50.26,21,10.64.105.17,1725,30008216,5387,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:00:50,2017-11-03 10:01:34,http,10.5.71.60,443,10.64.105.17,1752,2073,4162,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:00:55,2017-11-03 10:01:18,http,10.5.71.60,443,10.64.105.17,1793,9379,4399,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:01:41,2017-11-03 10:02:40,http,10.5.71.60,443,10.64.105.17,1783,14643,7876291,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:01:45,2017-11-03 10:02:28,http,10.5.71.60,443,10.64.105.17,1803,30235,33995,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:02:25,2017-11-03 10:03:12,http,10.5.71.60,443,10.64.105.17,1785,13291,5507491,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:04:32,2017-11-03 10:05:03,http,10.5.71.60,443,10.64.105.17,1820,26416,1230727,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:04:50,2017-11-03 10:05:39,http,10.5.71.60,443,10.64.105.17,1847,2129,11307,2017-11-03,development2,4,1474,0,0,0
2017-11-03 10:05:31,2017-11-03 10:06:18,http,10.5.71.60,443,10.64.105.17,1884,5652,243005,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:00:20,2017-11-03 11:01:04,http,110.75.118.22,80,10.64.105.17,1966,1531,1561518,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:00:33,2017-11-03 11:01:14,http,110.75.118.22,80,10.64.105.17,1986,1597,865069,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:00:50,2017-11-03 11:01:31,http,110.75.118.22,80,10.64.105.17,2021,53748,2241017,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:01:04,2017-11-03 11:01:38,http,110.75.118.22,80,10.64.105.17,2051,18442,3262322,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:01:15,2017-11-03 11:01:48,http,110.75.118.22,80,10.64.105.17,1999,80504,454897,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:03:05,2017-11-03 11:03:32,http,110.75.118.22,80,10.64.105.17,2030,4164,3002151,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:34:14,2017-11-03 11:34:50,http,10.7.133.16,60700,10.64.105.17,1899,18928,1515690,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:34:15,2017-11-03 11:34:39,http,10.7.133.16,60700,10.64.105.17,1909,19996,2699,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:34:39,2017-11-03 11:35:17,http,10.7.133.16,60700,10.64.105.17,1905,44,7351683,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:35:55,2017-11-03 11:36:16,http,10.7.133.16,60700,10.64.105.17,1907,5474,157187,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:41:20,2017-11-03 11:41:30,sftp,10.50.50.26,22,10.64.105.17,1898,4032,1585,2017-11-03,development2,4,1474,0,0,0
2017-11-03 11:57:47,2017-11-03 11:57:58,http,10.63.120.70,443,10.64.105.17,2458,41,42112,2017-11-03,development2,4,1474,0,0,0
