stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-30 08:43:20,2017-11-30 08:43:30,sftp,10.50.50.26,22,10.64.105.124,2185,1914,195,2017-11-30,development2,4,1399,0,0,0
2017-11-30 09:03:39,2017-11-30 09:03:49,mongodb,10.50.50.28,8005,10.64.105.124,2185,2187,3004,2017-11-30,development2,4,1399,0,0,0
2017-11-30 09:03:39,2017-11-30 09:03:49,mongodb,10.50.50.28,8005,10.64.105.124,2185,240001089,7192,2017-11-30,development2,4,1399,0,0,0
2017-11-30 09:33:42,2017-11-30 09:33:52,mongodb,10.50.50.26,8005,10.64.105.124,2185,488,2488,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:10:07,2017-11-30 10:10:27,http,47.95.163.175,443,10.64.105.124,2192,62997,9095785,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:10:18,2017-11-30 10:10:40,http,47.95.163.175,443,10.64.105.124,2291,23920,2835750,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:10:40,2017-11-30 10:11:28,http,47.95.163.175,443,10.64.105.124,2230,62655,17751,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:11:35,2017-11-30 10:12:15,http,47.95.163.175,443,10.64.105.124,2233,640,788908,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:11:53,2017-11-30 10:12:52,http,47.95.163.175,443,10.64.105.124,2265,249,657580,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:12:15,2017-11-30 10:13:04,http,47.95.163.175,443,10.64.105.124,2271,4327,2429837,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:13:04,2017-11-30 10:13:12,http,47.95.163.175,443,10.64.105.124,2319,71827,790231,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:14:39,2017-11-30 10:15:23,http,47.95.163.175,443,10.64.105.124,2309,6791,1399,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:16:28,2017-11-30 10:17:26,http,47.95.163.175,443,10.64.105.124,2322,7403,818270,2017-11-30,development2,4,1399,0,0,0
2017-11-30 10:17:32,2017-11-30 10:17:36,http,47.95.163.175,443,10.64.105.124,2346,4,1,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:08:17,2017-11-30 11:09:02,http,47.95.163.175,443,10.64.105.124,2708,11567,2349096,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:08:36,2017-11-30 11:08:52,http,47.95.163.175,443,10.64.105.124,2732,34117,70141,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:08:43,2017-11-30 11:09:05,http,47.95.163.175,443,10.64.105.124,2736,1627,1398392,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:08:58,2017-11-30 11:09:34,http,47.95.163.175,443,10.64.105.124,2719,22877,174911,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:09:23,2017-11-30 11:10:04,http,47.95.163.175,443,10.64.105.124,2744,14694,132180,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:10:07,2017-11-30 11:10:55,http,120.196.208.23,80,10.64.105.124,3248,6849,26809,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:10:14,2017-11-30 11:11:09,http,120.196.208.23,80,10.64.105.124,3356,2779,4016038,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:10:27,2017-11-30 11:11:27,http,120.196.208.23,80,10.64.105.124,3263,71419,1807482,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:10:29,2017-11-30 11:11:28,http,120.196.208.23,80,10.64.105.124,3316,29840,2869648,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:10:39,2017-11-30 11:11:05,http,47.95.163.175,443,10.64.105.124,2742,700,338188,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:10:54,2017-11-30 11:11:03,http,120.196.208.23,80,10.64.105.124,3292,10454,937725,2017-11-30,development2,4,1399,0,0,0
2017-11-30 11:10:54,2017-11-30 11:11:49,http,47.95.163.175,443,10.64.105.124,2739,80720,339844,2017-11-30,development2,4,1399,0,0,0
