stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-23 09:57:54,2017-11-23 09:58:04,ssh,10.50.50.26,22,10.64.105.26,1571,3306,4361,2017-11-23,development1,4,1135,0,0,0
2017-11-23 09:57:54,2017-11-23 09:58:04,ssh,10.50.50.26,22,10.64.105.26,1571,60007201,118,2017-11-23,development1,4,1135,0,0,0
2017-11-23 09:58:14,2017-11-23 09:58:24,ssh,10.50.50.26,22,10.64.105.26,1571,1876,60004755,2017-11-23,development1,4,1135,0,0,0
2017-11-23 09:58:24,2017-11-23 09:58:34,ssh,10.50.50.26,22,10.64.105.26,1571,7160,120007381,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:08:13,2017-11-23 11:08:16,http,10.5.71.60,443,10.64.105.26,2112,15431,9486753,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:08:52,2017-11-23 11:09:33,http,10.5.71.60,443,10.64.105.26,2131,2023,231628,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:09:01,2017-11-23 11:09:57,http,10.5.71.60,443,10.64.105.26,2128,4588,4808547,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:11:22,2017-11-23 11:11:31,http,10.50.50.28,443,10.64.105.26,2234,34256,2685087,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:12:07,2017-11-23 11:12:56,http,10.50.50.28,443,10.64.105.26,2237,6255,1166798,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:12:32,2017-11-23 11:12:48,http,10.5.71.60,443,10.64.105.26,1576,1003,7839479,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:13:27,2017-11-23 11:14:18,http,10.5.71.60,443,10.64.105.26,1599,2737,417148,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:13:46,2017-11-23 11:14:40,http,10.5.71.60,443,10.64.105.26,1626,67265,95389,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:13:54,2017-11-23 11:14:12,http,10.5.71.60,443,10.64.105.26,1657,30084,6758944,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:14:31,2017-11-23 11:14:50,http,10.5.71.60,443,10.64.105.26,1632,508,2576650,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:14:32,2017-11-23 11:15:23,http,10.5.71.60,443,10.64.105.26,1625,3472,12065,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:15:53,2017-11-23 11:16:45,http,10.5.71.60,443,10.64.105.26,1641,5325,1063516,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:25:05,2017-11-23 11:25:37,http,123.59.134.196,443,10.64.105.26,2142,55083,4485603,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:25:41,2017-11-23 11:26:10,http,123.59.134.196,443,10.64.105.26,2164,1100,1983266,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:25:53,2017-11-23 11:26:21,http,123.59.134.196,443,10.64.105.26,2160,822,2946132,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:26:23,2017-11-23 11:26:45,http,123.59.134.196,443,10.64.105.26,2180,11470,17,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:26:31,2017-11-23 11:26:35,http,123.59.134.196,443,10.64.105.26,2185,9923,157596,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:26:53,2017-11-23 11:27:06,http,10.50.50.26,443,10.64.105.26,2253,835,3072431,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:27:25,2017-11-23 11:27:48,http,111.206.81.174,80,10.64.105.26,1937,69656,2475316,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:27:28,2017-11-23 11:27:55,http,111.206.81.174,80,10.64.105.26,1995,70,8597447,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:27:56,2017-11-23 11:28:16,http,111.206.81.174,80,10.64.105.26,1948,24149,7508864,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:28:26,2017-11-23 11:28:40,http,111.206.81.174,80,10.64.105.26,1960,7355,3135695,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:29:26,2017-11-23 11:30:25,http,111.206.81.174,80,10.64.105.26,1973,68751,272573,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:40:31,2017-11-23 11:40:33,http,10.50.50.29,443,10.64.105.26,2006,34,236978,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:41:07,2017-11-23 11:41:46,http,10.50.50.29,443,10.64.105.26,2061,4171,259,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:41:10,2017-11-23 11:41:24,http,10.50.50.29,443,10.64.105.26,2013,3,4505927,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:42:27,2017-11-23 11:43:03,http,10.50.50.29,443,10.64.105.26,2027,4152,778060,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:42:37,2017-11-23 11:42:54,http,10.50.50.29,443,10.64.105.26,2085,12692,6084138,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:42:41,2017-11-23 11:43:15,http,10.50.50.29,443,10.64.105.26,2077,12202,3095640,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:42:54,2017-11-23 11:43:45,http,10.50.50.29,443,10.64.105.26,2044,498,3384,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:43:12,2017-11-23 11:43:55,http,10.50.50.29,443,10.64.105.26,2065,22973,8651058,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:45:59,2017-11-23 11:46:20,http,10.50.50.29,443,10.64.105.26,2068,1400,1166096,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:57:08,2017-11-23 11:57:18,postgresql,10.50.50.26,5432,10.64.105.26,1571,210001853,3885,2017-11-23,development1,4,1135,0,0,0
2017-11-23 11:57:08,2017-11-23 11:57:18,postgresql,10.50.50.26,5432,10.64.105.26,1571,1249,7826,2017-11-23,development1,4,1135,0,0,0
2017-11-23 12:10:56,2017-11-23 12:11:07,http,10.50.50.27,443,10.64.105.26,2268,57098,1127,2017-11-23,development1,4,1135,0,0,0
2017-11-23 12:11:40,2017-11-23 12:11:41,http,10.50.50.27,443,10.64.105.26,2271,49864,3781916,2017-11-23,development1,4,1135,0,0,0
2017-11-23 12:12:23,2017-11-23 12:13:15,http,10.50.50.27,443,10.64.105.26,2303,6191,1216558,2017-11-23,development1,4,1135,0,0,0
2017-11-23 12:15:33,2017-11-23 12:15:44,http,123.59.134.196,443,10.64.105.26,1822,49975,18770,2017-11-23,development1,4,1135,0,0,0
2017-11-23 12:16:10,2017-11-23 12:16:37,http,123.59.134.196,443,10.64.105.26,1832,12928,3029439,2017-11-23,development1,4,1135,0,0,0
2017-11-23 12:16:23,2017-11-23 12:16:34,http,123.59.134.196,443,10.64.105.26,1837,10051,420884,2017-11-23,development1,4,1135,0,0,0
