stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-06 09:20:30,2017-11-06 09:20:40,postgresql,10.50.50.34,5432,10.64.105.220,2087,4184,130,2017-11-06,development1,4,1450,0,0,0
2017-11-06 09:28:53,2017-11-06 09:29:03,tds,10.50.50.34,54238,10.64.105.223,2067,3447,6186,2017-11-06,development1,4,1422,0,0,0
2017-11-06 09:28:58,2017-11-06 09:29:08,mongodb,10.50.50.34,8005,10.64.105.5,1896,4508,1241,2017-11-06,development1,4,1238,0,0,0
2017-11-06 09:28:58,2017-11-06 09:29:08,mongodb,10.50.50.34,8005,10.64.105.5,1896,90005552,5746,2017-11-06,development1,4,1238,0,0,0
2017-11-06 09:29:08,2017-11-06 09:29:18,mongodb,10.50.50.34,8005,10.64.105.5,1896,958,90002057,2017-11-06,development1,4,1238,0,0,0
2017-11-06 09:41:53,2017-11-06 09:42:03,sftp,10.50.50.34,22,10.64.105.196,2345,5181,210005977,2017-11-06,development1,4,1279,0,0,0
2017-11-06 09:41:53,2017-11-06 09:42:03,sftp,10.50.50.34,22,10.64.105.196,2345,4188,3937,2017-11-06,development1,4,1279,0,0,0
2017-11-06 09:42:03,2017-11-06 09:42:13,sftp,10.50.50.34,22,10.64.105.196,2345,30009462,6284,2017-11-06,development1,4,1279,0,0,0
2017-11-06 09:48:05,2017-11-06 09:48:15,ftp,10.50.50.34,21,10.64.105.204,2412,5639,90006010,2017-11-06,development1,3,1096,0,0,0
2017-11-06 09:48:05,2017-11-06 09:48:15,ftp,10.50.50.34,21,10.64.105.204,2412,2446,8501,2017-11-06,development1,3,1096,0,0,0
2017-11-06 09:49:57,2017-11-06 09:50:07,ssh,10.50.50.34,22,10.64.105.130,1879,119,130,2017-11-06,development1,4,1482,0,0,0
2017-11-06 09:57:38,2017-11-06 09:57:48,mysql,10.50.50.34,4443,10.64.105.106,1926,4956,6132,2017-11-06,development1,4,1497,0,0,0
2017-11-06 09:59:39,2017-11-06 09:59:49,ftp,10.50.50.34,21,10.64.105.53,1763,2079,6026,2017-11-06,development1,4,1216,0,0,0
2017-11-06 09:59:49,2017-11-06 09:59:59,ftp,10.50.50.34,21,10.64.105.53,1763,6950,60008568,2017-11-06,development1,4,1216,0,0,0
2017-11-06 10:05:19,2017-11-06 10:05:21,http,10.50.50.34,80,10.64.105.5,1912,1722,2604027,2017-11-06,development1,4,1238,0,0,0
2017-11-06 10:05:54,2017-11-06 10:06:44,http,10.50.50.34,80,10.64.105.5,1939,12340,6530718,2017-11-06,development1,4,1238,0,0,0
2017-11-06 10:05:59,2017-11-06 10:06:00,http,10.50.50.34,80,10.64.105.5,1937,2413,693615,2017-11-06,development1,4,1238,0,0,0
2017-11-06 10:07:05,2017-11-06 10:07:39,http,10.50.50.34,80,10.64.105.5,1971,13054,2687,2017-11-06,development1,4,1238,0,0,0
2017-11-06 10:07:40,2017-11-06 10:08:38,http,10.50.50.34,80,10.64.105.5,1943,4275,854733,2017-11-06,development1,4,1238,0,0,0
2017-11-06 10:07:57,2017-11-06 10:08:02,http,10.50.50.34,80,10.64.105.5,1976,3220,200623,2017-11-06,development1,4,1238,0,0,0
2017-11-06 10:10:05,2017-11-06 10:10:36,http,10.50.50.34,80,10.64.105.5,1979,2969,187962,2017-11-06,development1,4,1238,0,0,0
2017-11-06 10:19:51,2017-11-06 10:20:35,http,10.50.50.34,80,10.64.105.207,2145,63013,4607781,2017-11-06,development1,4,1130,0,0,0
2017-11-06 10:59:59,2017-11-06 11:00:02,http,10.50.50.34,80,10.64.105.37,2415,12277,164370,2017-11-06,development1,4,1478,0,0,0
2017-11-06 11:00:29,2017-11-06 11:01:23,http,10.50.50.34,80,10.64.105.37,2438,2569,799091,2017-11-06,development1,4,1478,0,0,0
2017-11-06 11:00:44,2017-11-06 11:01:30,http,10.50.50.34,80,10.64.105.37,2496,463,448562,2017-11-06,development1,4,1478,0,0,0
2017-11-06 11:01:01,2017-11-06 11:01:48,http,10.50.50.34,80,10.64.105.37,2467,43006,3706441,2017-11-06,development1,4,1478,0,0,0
2017-11-06 11:01:15,2017-11-06 11:01:40,http,10.50.50.34,80,10.64.105.37,2475,4872,1056783,2017-11-06,development1,4,1478,0,0,0
2017-11-06 11:01:44,2017-11-06 11:01:52,http,10.50.50.34,80,10.64.105.37,2493,37307,444355,2017-11-06,development1,4,1478,0,0,0
2017-11-06 11:04:18,2017-11-06 11:04:54,http,10.50.50.34,80,10.64.105.37,2499,7786,36912,2017-11-06,development1,4,1478,0,0,0
2017-11-06 11:04:47,2017-11-06 11:04:55,http,10.50.50.34,80,10.64.105.5,2041,137,15590,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:04:51,2017-11-06 11:05:12,http,10.50.50.34,80,10.64.105.5,2057,11175,308918,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:05:05,2017-11-06 11:05:58,http,10.50.50.34,80,10.64.105.5,2051,39981,380586,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:06:12,2017-11-06 11:07:03,http,10.50.50.34,80,10.64.105.5,2076,4238,3135236,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:06:23,2017-11-06 11:07:00,http,10.50.50.34,80,10.64.105.5,2109,12887,15147,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:07:34,2017-11-06 11:08:00,http,10.50.50.34,80,10.64.105.5,2066,61697,5051489,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:07:49,2017-11-06 11:08:45,http,10.50.50.34,80,10.64.105.5,2077,7261,369388,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:08:13,2017-11-06 11:08:49,http,10.50.50.34,80,10.64.105.5,2131,57040,3450695,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:08:27,2017-11-06 11:08:53,http,10.50.50.34,80,10.64.105.5,2142,26638,1627868,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:12:54,2017-11-06 11:13:04,mongodb,10.50.50.34,8005,10.64.105.204,2589,2921,8430,2017-11-06,development1,3,1096,0,0,0
2017-11-06 11:20:39,2017-11-06 11:20:59,http,10.50.50.34,80,10.64.105.207,2413,22214,1225,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:20:39,2017-11-06 11:21:06,http,10.50.50.34,80,10.64.105.207,2411,2480,639591,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:21:22,2017-11-06 11:22:03,http,10.50.50.34,80,10.64.105.5,2852,4728,2278269,2017-11-06,development1,4,1238,0,0,0
2017-11-06 11:21:33,2017-11-06 11:22:27,http,10.50.50.34,80,10.64.105.207,2412,7868,56474,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:22:07,2017-11-06 11:22:24,http,10.50.50.34,80,10.64.105.207,2431,108,856409,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:22:34,2017-11-06 11:22:54,http,10.50.50.34,80,10.64.105.207,2438,649,1072,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:23:54,2017-11-06 11:24:02,http,10.50.50.34,80,10.64.105.207,2445,17841,67746,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:24:38,2017-11-06 11:24:53,http,10.50.50.34,80,10.64.105.207,2455,74069,22391,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:24:41,2017-11-06 11:25:08,http,10.50.50.34,80,10.64.105.207,2446,18327,2948332,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:24:54,2017-11-06 11:24:56,http,10.50.50.34,80,10.64.105.207,2458,51868,1756541,2017-11-06,development1,4,1130,0,0,0
2017-11-06 11:25:37,2017-11-06 11:25:47,mysql,10.50.50.34,4443,10.64.105.23,2022,7901,120008004,2017-11-06,development1,4,1241,0,0,0
2017-11-06 11:25:37,2017-11-06 11:25:47,mysql,10.50.50.34,4443,10.64.105.23,2022,2877,7120,2017-11-06,development1,4,1241,0,0,0
