stime,dtime,proto,dip,dport,sip,sport,uplink_length,downlink_length,day,siptype,siplevel,sip_id,diptype,diplevel,dip_id
2017-11-20 08:41:33,2017-11-20 08:41:43,mysql,10.50.50.29,4443,10.64.105.184,2213,3823,3288,2017-11-20,development3,4,1425,0,0,0
2017-11-20 08:41:33,2017-11-20 08:41:43,mysql,10.50.50.29,4443,10.64.105.184,2213,6078,30004373,2017-11-20,development3,4,1425,0,0,0
2017-11-20 08:41:43,2017-11-20 08:41:53,mysql,10.50.50.29,4443,10.64.105.184,2213,8998,150004990,2017-11-20,development3,4,1425,0,0,0
2017-11-20 09:18:41,2017-11-20 09:18:51,ftp,10.50.50.26,21,10.64.105.184,2213,1422,120,2017-11-20,development3,4,1425,0,0,0
2017-11-20 09:53:13,2017-11-20 09:53:23,ftp,10.50.50.26,21,10.64.105.184,2213,3189,1078,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:11:48,2017-11-20 11:12:18,http,10.50.50.40,80,10.64.105.184,2233,15382,613629,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:12:02,2017-11-20 11:12:45,http,10.50.50.40,80,10.64.105.184,2262,60481,3036932,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:19:53,2017-11-20 11:19:58,http,10.50.50.27,443,10.64.105.184,2387,11791,490231,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:19:54,2017-11-20 11:20:37,http,10.50.50.27,443,10.64.105.184,2429,57513,4814504,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:21:15,2017-11-20 11:21:29,http,10.50.50.27,443,10.64.105.184,2437,15754,2754833,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:32:27,2017-11-20 11:32:37,ssh,10.50.50.29,22,10.64.105.184,2213,1483,1853,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:32:27,2017-11-20 11:32:37,ssh,10.50.50.29,22,10.64.105.184,2213,30002949,9283,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:40:17,2017-11-20 11:40:27,ftp,10.50.50.28,21,10.64.105.184,2213,4992,2070,2017-11-20,development3,4,1425,0,0,0
2017-11-20 11:40:27,2017-11-20 11:40:37,ftp,10.50.50.28,21,10.64.105.184,2213,71,150003929,2017-11-20,development3,4,1425,0,0,0
